airline_name,overall_rating,verified,aircraft,type_of_traveller,seat_type,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended,time_before_review,delay_cancellation,review_date,country
Volotea,1.0,True,A320,Couple Leisure,Economy Class,4.0,4.0,4.0,4.0,2.15,1.81,5.0,yes,1 month,False,2023-05-01,France
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,no,1 month,False,2023-07-01,France
Volotea,9.0,False,A320,Couple Leisure,Economy Class,4.0,4.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,France
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-08-01,Italy
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,4.0,2.15,1.81,5.0,yes,1 month,False,2023-08-01,Italy
Volotea,9.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,4.0,4.0,5.0,yes,1 month,False,2023-10-01,Spain
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,United States
Virgin Australia,7.0,True,Others,Solo Leisure,Economy Class,3.0,4.0,3.0,4.0,2.15,1.81,3.0,yes,1 month,False,2022-10-01,United States
Virgin Australia,1.0,True,Boeing 737-800,Couple Leisure,Economy Class,3.0,5.0,4.0,5.0,3.0,1.0,4.0,yes,1 month,False,2022-10-01,United States
Virgin Australia,9.0,True,Boeing 737-800,Business,Business Class,5.0,5.0,5.0,5.0,4.0,1.81,5.0,yes,1 month,False,2022-10-01,United States
Virgin Australia,2.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2022-10-01,United States
Virgin Australia,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2022-10-01,United States
Virgin Australia,7.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,5.0,3.0,4.0,2.15,1.81,4.0,yes,1 month,False,2022-11-01,United States
Virgin Australia,8.0,True,Boeing 737-800,Couple Leisure,Business Class,5.0,5.0,4.0,4.0,2.15,1.81,4.0,yes,1 month,False,2022-11-01,United States
Virgin Australia,7.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,5.0,3.0,5.0,2.15,1.81,3.0,yes,1 month,True,2022-12-01,United States
Virgin Australia,6.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,5.0,3.0,4.0,2.15,1.81,3.0,yes,1 month,True,2023-01-01,United States
Virgin Australia,6.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,5.0,3.0,4.0,2.15,1.81,3.0,yes,1 month,True,2023-01-01,United States
Virgin Australia,6.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,4.0,3.0,4.0,2.15,1.81,3.0,yes,1 month,True,2023-02-01,United States
Virgin Australia,6.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,5.0,3.0,4.0,2.15,1.81,3.0,yes,1 month,True,2023-02-01,United States
Virgin Australia,8.0,True,Boeing 737-800,Solo Leisure,Business Class,4.0,5.0,4.0,5.0,2.15,1.81,3.0,yes,1 month,False,2023-03-01,United States
Virgin Australia,9.0,False,Unknown,Business,Economy Class,4.0,5.0,2.56,5.0,2.15,1.81,3.0,yes,1 month,False,2023-03-01,United States
Virgin Australia,7.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,4.0,3.0,4.0,2.15,1.81,3.0,yes,1 month,False,2023-03-01,United States
Virgin Australia,7.0,True,Others,Couple Leisure,Economy Class,4.0,4.0,3.0,4.0,2.15,1.81,4.0,yes,1 month,False,2023-03-01,United States
Virgin Australia,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,True,2023-03-01,United States
Virgin Australia,7.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,5.0,2.0,4.0,2.15,1.81,3.0,yes,1 month,False,2023-03-01,United States
Virgin Australia,1.0,True,Unknown,Family Leisure,Economy Class,2.0,2.0,1.0,1.0,1.0,1.0,2.0,no,1 month,True,2023-03-01,United States
Virgin Australia,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,5.0,2.56,1.0,2.15,1.0,1.0,no,1 month,False,2023-06-01,United States
Virgin Australia,1.0,True,Unknown,Couple Leisure,Business Class,2.6,2.87,2.56,1.0,2.15,1.81,2.0,no,1 month,False,2023-08-01,United States
Virgin Australia,9.0,True,Unknown,Couple Leisure,Economy Class,4.0,5.0,2.56,5.0,4.0,1.81,5.0,yes,1 month,False,2023-09-01,United States
Virgin Australia,1.0,True,Unknown,Solo Leisure,Economy Class,4.0,4.0,2.0,4.0,3.0,3.0,1.0,no,1 month,False,2023-10-01,United States
Virgin Australia,7.0,False,Boeing 737,Family Leisure,Premium Economy,4.0,5.0,3.0,2.0,1.0,1.81,3.0,yes,+3 months,True,2023-10-01,United States
Virgin Australia,7.0,True,Others,Solo Leisure,Economy Class,3.0,5.0,3.0,4.0,2.15,1.81,3.0,yes,1 month,False,2023-10-01,United States
Virgin Australia,1.0,False,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.56,2.0,2.15,1.81,1.0,no,1 month,True,2023-10-01,United States
Virgin Australia,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2023-11-01,United States
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,United States
Virgin Australia,1.0,True,Unknown,Family Leisure,Economy Class,1.0,4.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,False,2023-09-01,South Africa
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-08-01,India
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,4.0,2.15,1.81,5.0,yes,1 month,False,2023-08-01,India
Volotea,8.0,False,Unknown,Family Leisure,Economy Class,5.0,1.0,1.0,5.0,1.0,1.0,5.0,yes,1 month,False,2023-08-01,Colombia
Volotea,9.0,True,A320,Couple Leisure,Economy Class,4.0,5.0,3.0,5.0,2.0,2.0,4.0,yes,1 month,False,2023-11-01,Colombia
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,United States
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,United States
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,United States
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-08-01,India
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,4.0,2.15,1.81,5.0,yes,1 month,False,2023-08-01,India
Volotea,8.0,False,Unknown,Family Leisure,Economy Class,5.0,1.0,1.0,5.0,1.0,1.0,5.0,yes,1 month,False,2023-08-01,Philippines
Volotea,9.0,True,A320,Couple Leisure,Economy Class,4.0,5.0,3.0,5.0,2.0,2.0,4.0,yes,1 month,False,2023-11-01,Philippines
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,United States
Virgin Australia,1.0,True,Unknown,Family Leisure,Economy Class,1.0,4.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,False,2023-09-01,Australia
Volotea,2.0,True,A320,Solo Leisure,Economy Class,2.0,2.0,2.0,1.0,2.15,1.81,1.0,no,1 month,True,2023-10-01,France
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,4.0,5.0,5.0,5.0,2.15,1.81,5.0,yes,1 month,False,2024-02-01,France
Volotea,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,2.0,no,1 month,False,2023-06-01,France
Volotea,9.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,2.56,4.0,3.0,5.0,4.0,yes,1 month,False,2023-08-01,France
Volotea,9.0,True,A320,Couple Leisure,Economy Class,4.0,4.0,2.56,4.0,2.15,1.81,5.0,yes,1 month,False,2023-12-01,France
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,True,2024-03-01,France
Volotea,8.0,True,A320,Couple Leisure,Economy Class,4.0,4.0,2.0,3.0,2.0,4.0,4.0,yes,1 month,False,2023-06-01,France
Volotea,1.0,True,A320,Family Leisure,Economy Class,3.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,True,2023-08-01,France
Volotea,9.0,True,A320,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,France
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,4.0,yes,1 month,False,2023-11-01,France
Volotea,8.0,False,Unknown,Couple Leisure,Economy Class,4.0,4.0,3.0,4.0,2.15,1.81,4.0,yes,1 month,False,2023-12-01,France
Volotea,9.0,True,A319,Solo Leisure,Economy Class,5.0,5.0,4.0,5.0,2.15,1.81,5.0,yes,1 month,False,2024-01-01,France
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,1.0,5.0,5.0,yes,1 month,True,2023-08-01,France
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,4.0,5.0,4.0,4.0,5.0,yes,1 month,False,2023-11-01,France
Virgin Australia,1.0,False,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,False,2023-01-01,Australia
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,1.0,5.0,5.0,yes,1 month,True,2023-08-01,Belgium
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,4.0,5.0,4.0,4.0,5.0,yes,1 month,False,2023-11-01,Belgium
Virgin Australia,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,3.0,2.56,1.0,1.0,1.0,1.0,no,1 month,True,2023-08-01,Japan
Volotea,2.0,False,Unknown,Family Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-06-01,Greece
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,5.0,2.56,4.0,2.15,2.0,5.0,yes,1 month,False,2023-06-01,Greece
Volotea,3.0,False,Unknown,Solo Leisure,Economy Class,3.0,3.0,2.56,1.0,2.0,1.81,2.0,no,1 month,False,2023-06-01,Greece
Volotea,9.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,5.0,5.0,5.0,yes,1 month,True,2023-08-01,Greece
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2023-08-01,Greece
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,4.0,2.56,5.0,4.0,3.0,5.0,yes,1 month,False,2023-08-01,Greece
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2024-03-01,Greece
Volotea,3.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.81,3.0,no,1 month,False,2024-01-01,Germany
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,2.56,1.0,2.15,1.81,5.0,no,1 month,False,2023-12-01,Germany
Virgin Australia,5.0,False,Boeing 737,Solo Leisure,Economy Class,3.0,4.0,1.0,5.0,3.0,1.81,1.0,no,1 month,False,2022-11-01,Australia
Volotea,1.0,True,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,2.0,5.0,yes,1 month,False,2023-07-01,Spain
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,Spain
Volotea,1.0,True,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,2.0,5.0,yes,1 month,False,2023-07-01,Venezuela
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,Venezuela
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2024-01-01,Spain
Virgin Australia,8.0,True,Boeing 737-800,Solo Leisure,Business Class,4.0,5.0,4.0,4.0,2.15,1.81,4.0,yes,1 month,False,2023-01-01,Australia
Virgin Australia,9.0,True,Boeing 737-800,Solo Leisure,Business Class,4.0,5.0,4.0,5.0,2.15,1.81,3.0,yes,1 month,False,2023-03-01,Australia
Virgin Australia,8.0,True,Boeing 737-800,Solo Leisure,Business Class,4.0,4.0,3.0,5.0,2.15,1.81,3.0,yes,1 month,False,2023-06-01,Australia
Virgin Australia,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,3.0,no,1 month,False,2023-02-01,South Africa
Virgin Australia,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,3.0,no,1 month,False,2023-02-01,United Kingdom
Volotea,9.0,True,A319,Couple Leisure,Economy Class,4.0,5.0,2.56,5.0,2.15,4.0,5.0,yes,1 month,False,2023-05-01,Italy
Volotea,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-07-01,Italy
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,5.0,5.0,yes,1 month,False,2023-08-01,Italy
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2023-05-01,Italy
Volotea,9.0,True,A320,Couple Leisure,Premium Economy,5.0,4.0,2.56,4.0,2.15,1.81,4.0,yes,1 month,True,2023-10-01,Italy
Volotea,1.0,False,Others,Couple Leisure,First Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2023-11-01,Italy
Volotea,1.0,True,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,2.0,5.0,yes,1 month,False,2023-07-01,Philippines
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,Philippines
Virgin Australia,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,3.0,no,1 month,False,2023-02-01,Australia
Volotea,2.0,False,Unknown,Family Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-06-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,5.0,2.56,4.0,2.15,2.0,5.0,yes,1 month,False,2023-06-01,United States
Volotea,3.0,False,Unknown,Solo Leisure,Economy Class,3.0,3.0,2.56,1.0,2.0,1.81,2.0,no,1 month,False,2023-06-01,United States
Volotea,9.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,5.0,5.0,5.0,yes,1 month,True,2023-08-01,United States
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2023-08-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,4.0,2.56,5.0,4.0,3.0,5.0,yes,1 month,False,2023-08-01,United States
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2024-03-01,United States
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,2.56,1.0,2.15,1.81,5.0,no,1 month,False,2023-12-01,United States
Virgin Australia,5.0,False,Boeing 737,Solo Leisure,Economy Class,3.0,4.0,1.0,5.0,3.0,1.81,1.0,no,1 month,False,2022-11-01,United Kingdom
Volotea,1.0,True,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,2.0,5.0,yes,1 month,False,2023-07-01,Colombia
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,Colombia
Volotea,1.0,True,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,2.0,5.0,yes,1 month,False,2023-07-01,Philippines
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,Philippines
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,5.0,5.0,5.0,yes,1 month,False,2023-08-01,Spain
Volotea,1.0,True,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,2.0,5.0,yes,1 month,False,2023-07-01,Philippines
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,Philippines
Volotea,2.0,False,Unknown,Family Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-06-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,5.0,2.56,4.0,2.15,2.0,5.0,yes,1 month,False,2023-06-01,United States
Volotea,3.0,False,Unknown,Solo Leisure,Economy Class,3.0,3.0,2.56,1.0,2.0,1.81,2.0,no,1 month,False,2023-06-01,United States
Volotea,9.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,5.0,5.0,5.0,yes,1 month,True,2023-08-01,United States
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2023-08-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,4.0,2.56,5.0,4.0,3.0,5.0,yes,1 month,False,2023-08-01,United States
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2024-03-01,United States
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2023-05-01,United States
Volotea,9.0,True,A320,Couple Leisure,Premium Economy,5.0,4.0,2.56,4.0,2.15,1.81,4.0,yes,1 month,True,2023-10-01,United States
Volotea,1.0,False,Others,Couple Leisure,First Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2023-11-01,United States
Volotea,1.0,True,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,2.0,5.0,yes,1 month,False,2023-07-01,Ecuador
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,Ecuador
Volotea,2.0,False,Unknown,Family Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-06-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,5.0,2.56,4.0,2.15,2.0,5.0,yes,1 month,False,2023-06-01,United States
Volotea,3.0,False,Unknown,Solo Leisure,Economy Class,3.0,3.0,2.56,1.0,2.0,1.81,2.0,no,1 month,False,2023-06-01,United States
Volotea,9.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,5.0,5.0,5.0,yes,1 month,True,2023-08-01,United States
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2023-08-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,4.0,2.56,5.0,4.0,3.0,5.0,yes,1 month,False,2023-08-01,United States
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2024-03-01,United States
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2024-01-01,Colombia
Volotea,2.0,False,Unknown,Family Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-06-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,5.0,2.56,4.0,2.15,2.0,5.0,yes,1 month,False,2023-06-01,United States
Volotea,3.0,False,Unknown,Solo Leisure,Economy Class,3.0,3.0,2.56,1.0,2.0,1.81,2.0,no,1 month,False,2023-06-01,United States
Volotea,9.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,5.0,5.0,5.0,yes,1 month,True,2023-08-01,United States
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2023-08-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,4.0,2.56,5.0,4.0,3.0,5.0,yes,1 month,False,2023-08-01,United States
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2024-03-01,United States
Virgin Australia,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,3.0,no,1 month,False,2023-02-01,United States
Volotea,2.0,False,Unknown,Family Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,True,2023-06-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,5.0,2.56,4.0,2.15,2.0,5.0,yes,1 month,False,2023-06-01,United States
Volotea,3.0,False,Unknown,Solo Leisure,Economy Class,3.0,3.0,2.56,1.0,2.0,1.81,2.0,no,1 month,False,2023-06-01,United States
Volotea,9.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,5.0,5.0,5.0,yes,1 month,True,2023-08-01,United States
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,False,2023-08-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,4.0,4.0,2.56,5.0,4.0,3.0,5.0,yes,1 month,False,2023-08-01,United States
Volotea,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,False,2024-03-01,United States
Volotea,1.0,True,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,2.0,5.0,yes,1 month,False,2023-07-01,Trinidad and Tobago
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-10-01,Trinidad and Tobago
Virgin Australia,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,3.0,no,1 month,False,2023-02-01,United States
Virgin Australia,7.0,True,Unknown,Couple Leisure,Economy Class,3.0,4.0,2.56,2.0,2.15,1.81,3.0,yes,1 month,True,2023-09-01,Australia
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,1.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,France
Volotea,9.0,True,A319,Solo Leisure,Economy Class,4.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-12-01,France
Volotea,9.0,False,Unknown,Solo Leisure,Economy Class,5.0,5.0,2.56,1.0,3.0,1.81,5.0,yes,1 month,False,2023-06-01,Italy
Virgin Australia,7.0,True,Others,Solo Leisure,Economy Class,3.0,5.0,3.0,5.0,2.15,1.81,3.0,yes,1 month,False,2022-10-01,Australia
Virgin Australia,1.0,False,Boeing 737-800,Couple Leisure,Economy Class,2.0,3.0,2.0,1.0,1.0,1.0,1.0,no,1 month,True,2022-12-01,Australia
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,5.0,4.0,4.0,4.0,4.0,5.0,5.0,yes,1 month,True,2023-08-01,Bulgaria
Virgin Australia,7.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,5.0,3.0,5.0,2.15,1.81,4.0,yes,1 month,True,2022-11-01,Australia
Virgin Australia,1.0,True,Unknown,Business,Economy Class,1.0,1.0,2.56,1.0,2.15,1.0,1.0,no,1 month,True,2023-11-01,Australia
Virgin Australia,7.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,5.0,3.0,5.0,2.15,1.81,4.0,yes,1 month,True,2022-11-01,United States
Virgin Australia,1.0,True,Unknown,Business,Economy Class,1.0,1.0,2.56,1.0,2.15,1.0,1.0,no,1 month,True,2023-11-01,United States
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,1.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,United States
Volotea,9.0,True,A319,Solo Leisure,Economy Class,4.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-12-01,United States
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,1.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,Canada
Volotea,9.0,True,A319,Solo Leisure,Economy Class,4.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-12-01,Canada
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,1.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,United States
Volotea,9.0,True,A319,Solo Leisure,Economy Class,4.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-12-01,United States
Volotea,1.0,True,A319,Family Leisure,Economy Class,5.0,5.0,2.56,1.0,2.15,1.81,5.0,yes,1 month,False,2023-11-01,United States
Volotea,9.0,True,A319,Solo Leisure,Economy Class,4.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-12-01,United States
Virgin Australia,7.0,True,Boeing 737-800,Solo Leisure,Economy Class,3.0,5.0,3.0,5.0,2.15,1.81,4.0,yes,1 month,True,2022-11-01,United States
Virgin Australia,1.0,True,Unknown,Business,Economy Class,1.0,1.0,2.56,1.0,2.15,1.0,1.0,no,1 month,True,2023-11-01,United States
Volotea,9.0,True,Unknown,Family Leisure,Economy Class,5.0,4.0,4.0,4.0,4.0,5.0,5.0,yes,1 month,True,2023-08-01,Russia
Volotea,9.0,False,Unknown,Solo Leisure,Economy Class,5.0,5.0,2.56,1.0,3.0,1.81,5.0,yes,1 month,False,2023-06-01,El Salvador
Volotea,8.0,True,A320,Family Leisure,Economy Class,4.0,4.0,2.56,4.0,2.15,1.81,4.0,yes,1 month,False,2023-04-01,Italy
Volotea,9.0,True,A320,Couple Leisure,Economy Class,5.0,4.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2024-01-01,Italy
Volotea,1.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,5.0,5.0,2.15,5.0,5.0,yes,1 month,False,2023-06-01,France
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,False,2023-07-01,Italy
Volotea,1.0,True,Unknown,Couple Leisure,Economy Class,5.0,5.0,5.0,4.0,5.0,5.0,5.0,yes,1 month,False,2024-03-01,Italy
