airline_name,overall_rating,verified,aircraft,type_of_traveller,seat_type,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended,time_before_review,departure_place,arrival_place,delay_cancellation,review_date
Mahan Air,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,Unknown,Unknown,Unknown,True,2011-01-01
Mahan Air,9.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2010-10-01
Mahan Air,9.0,False,Unknown,Unknown,Business Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2010-08-01
Mahan Air,6.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2010-08-01
Mahan Air,6.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2010-08-01
Mahan Air,5.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,no,Unknown,Unknown,Unknown,False,2010-07-01
Mahan Air,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,no,Unknown,Unknown,Unknown,False,2010-05-01
Mahan Air,3.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,no,Unknown,Unknown,Unknown,True,2010-04-01
Mahan Air,4.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,no,Unknown,Unknown,Unknown,True,2010-04-01
Mahan Air,8.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2010-03-01
Malawian Airlines,2.0,True,Boeing 737,Couple Leisure,Economy Class,1.0,2.0,2.56,2.0,2.15,1.81,2.0,no,1 month,Lilongwe,Johannesburg,True,2021-04-01
Malawian Airlines,2.0,True,Boeing 737,Business,Business Class,1.0,3.0,4.0,1.0,2.15,1.81,1.0,no,1 month,Johannesburg,Lilongwe,False,2019-12-01
Malawian Airlines,1.0,False,Others,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Blantyre,Johannesburg,False,2019-07-01
Malawian Airlines,2.0,False,Others,Business,Economy Class,3.0,4.0,3.0,1.0,2.15,1.81,1.0,no,1 month,Blantyre,Johannesburg,False,2019-04-01
Malawian Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Johannesburg,Blantyre,False,2018-07-01
Malawian Airlines,2.0,True,Others,Business,Economy Class,2.0,2.0,2.56,2.0,2.15,1.81,3.0,no,1 month,Blantyre,Lilongwe,False,2017-12-01
Malawian Airlines,3.0,False,Others,Couple Leisure,Economy Class,3.0,5.0,4.0,1.0,2.15,1.81,2.0,no,1 month,Lusaka,Dar es Salaam,True,2017-10-01
Malawian Airlines,8.0,False,Others,Solo Leisure,Economy Class,4.0,4.0,5.0,4.0,2.15,1.81,4.0,yes,1 month,Dar es Salaam,Lilongwe,False,2017-08-01
Malawian Airlines,8.0,False,Boeing 737,Business,Economy Class,4.0,4.0,4.0,4.0,2.15,1.81,4.0,yes,1 month,JNB,LLW,False,2016-11-01
Malawian Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,4.0,4.0,1.0,2.15,1.81,1.0,no,1 month,LLW,DAR,False,2016-04-01
Malawian Airlines,7.0,False,Others,Family Leisure,Economy Class,3.0,4.0,2.0,4.0,2.15,1.81,5.0,yes,1 month,Lilongwe,Dar es Salaam,False,2015-10-01
Malawian Airlines,9.0,False,Others,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,2.15,1.81,4.0,yes,1 month,Lusaka,lilongwe,True,2015-08-01
Malaysia Airlines,6.0,True,Unknown,Family Leisure,Economy Class,3.0,4.0,2.0,5.0,1.0,1.0,4.0,yes,1 month,Denpasar,Kuala Lumpur,False,2024-04-01
Malaysia Airlines,2.0,True,Unknown,Business,Economy Class,1.0,1.0,1.0,3.0,1.0,1.0,2.0,no,1 month,Auckland,Colombo,False,2024-04-01
Malaysia Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,2-3 months,Kuala Lumpur,Perth,True,2024-04-01
Malaysia Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Amritsar,Sydney,True,2024-03-01
Malaysia Airlines,9.0,True,Unknown,Solo Leisure,Economy Class,4.0,5.0,5.0,5.0,4.0,1.81,5.0,yes,+3 months,Kuala Lumpur,Melbourne,False,2024-03-01
Malaysia Airlines,1.0,False,Unknown,Family Leisure,Economy Class,3.0,4.0,1.0,3.0,1.0,1.0,1.0,no,+3 months,Melbourne,Kuala Lumpur,False,2024-03-01
Malaysia Airlines,5.0,True,Unknown,Couple Leisure,Business Class,1.0,5.0,4.0,3.0,2.0,1.0,3.0,no,1 month,Kuala Lumpur,Auckland,False,2024-03-01
Malaysia Airlines,5.0,True,Unknown,Couple Leisure,Business Class,3.0,2.0,1.0,5.0,1.0,1.0,3.0,no,1 month,Bangkok,Kuala Lumpur,False,2024-03-01
Malaysia Airlines,1.0,False,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,2-3 months,Auckland,Chennai,True,2024-03-01
Malaysia Airlines,4.0,True,Unknown,Solo Leisure,Economy Class,3.0,5.0,5.0,1.0,1.0,1.81,5.0,no,1 month,Manila,Kuala Lumpur,False,2024-03-01
Malaysia Airlines,1.0,False,A350,Couple Leisure,Business Class,5.0,5.0,5.0,5.0,3.0,5.0,5.0,yes,2-3 months,London,Kuala Lumpur,False,2024-03-01
Malaysia Airlines,1.0,True,Unknown,Business,Business Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Kuala Lumpur,Incheon,True,2024-03-01
Malaysia Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,3.0,no,1 month,Kuala Lumpur,Perth,True,2024-03-01
Malaysia Airlines,9.0,True,A330,Solo Leisure,Economy Class,4.0,5.0,5.0,4.0,3.0,1.0,5.0,yes,1 month,Sydney,Kuala Lumpur,False,2024-02-01
Malaysia Airlines,1.0,False,A330-300,Solo Leisure,Economy Class,2.0,2.0,2.0,1.0,2.0,1.0,1.0,no,1 month,Perth,Kuala Lumpur,True,2024-02-01
Malaysia Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,3.0,3.0,1.0,1.0,4.0,1.0,no,1 month,Hanoi,Perth,True,2024-02-01
Malaysia Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Kuala Lumpur,Bangkok,True,2024-02-01
Malaysia Airlines,3.0,True,A330-300,Couple Leisure,Economy Class,3.0,1.0,2.0,3.0,1.0,1.0,2.0,no,1 month,Kuala Lumpur,Sydney,False,2024-02-01
Malaysia Airlines,8.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,London,Kuala Lumpur,False,2024-02-01
Malaysia Airlines,9.0,True,Others,Solo Leisure,Economy Class,4.0,5.0,5.0,5.0,4.0,1.81,5.0,yes,1 month,Melbourne,Kuala Lumpur,False,2024-02-01
Malaysia Airlines,9.0,True,A350,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,2-3 months,London,Bangkok,True,2024-02-01
Malaysia Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.81,1.0,no,1 month,Manila,Kuala Lumpur,False,2024-02-01
Malaysia Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.0,1.0,2.15,1.0,1.0,no,1 month,Melbourne,Tokyo,False,2024-02-01
Malaysia Airlines,8.0,True,Boeing 737-800,Solo Leisure,Business Class,4.0,5.0,5.0,5.0,2.0,2.0,5.0,yes,1 month,Kuala Lumpur,Langkawi,False,2024-01-01
Malaysia Airlines,1.0,True,A350,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,Bangkok,London Heathrow,False,2024-01-01
Malaysia Airlines,7.0,True,A330,Solo Leisure,Business Class,3.0,5.0,3.0,3.0,3.0,1.0,4.0,yes,1 month,Melbourne,Kuala Lumpur,True,2024-01-01
Malaysia Airlines,3.0,False,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.0,1.0,2.0,1.0,2.0,no,1 month,Kathmandu,Sydney,True,2024-01-01
Malaysia Airlines,2.0,True,Unknown,Solo Leisure,Economy Class,1.0,4.0,1.0,1.0,1.0,1.0,2.0,no,1 month,Kuala Lumpur,Auckland,False,2024-01-01
Malaysia Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Mumbai,Tokyo,True,2024-01-01
Malaysia Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Kuala Lumpur,Bangalore,True,2024-01-01
Malaysia Airlines,2.0,True,Boeing 737-800,Family Leisure,Economy Class,4.0,5.0,5.0,1.0,5.0,5.0,2.0,no,1 month,Kathmandu,Denpasar,False,2024-01-01
Malaysia Airlines,2.0,True,Unknown,Couple Leisure,Economy Class,1.0,3.0,1.0,1.0,1.0,1.81,1.0,no,1 month,Colombo,Bangkok,False,2024-01-01
Malaysia Airlines,9.0,False,Unknown,Family Leisure,Economy Class,4.0,5.0,5.0,4.0,5.0,5.0,5.0,yes,1 month,Kuala Lumpur,Chennai ,False,2024-01-01
Malaysia Airlines,2.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Perth,Chennai,False,2024-01-01
Malaysia Airlines,1.0,False,Unknown,Family Leisure,Economy Class,3.0,2.0,2.0,2.0,2.0,2.0,2.0,no,1 month,Melbourne,Kuala Lumpur,False,2023-12-01
Malaysia Airlines,1.0,True,Boeing 737-800,Solo Leisure,Economy Class,5.0,5.0,3.0,5.0,3.0,3.0,5.0,yes,1 month,Bangkok,Kuala Lumpur,False,2023-12-01
Malaysia Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.0,4.0,2.0,1.0,1.0,1.0,1.0,no,1 month,Osaka,Singapore,True,2023-12-01
Malaysia Airlines,1.0,False,Unknown,Family Leisure,Economy Class,1.0,3.0,2.0,1.0,2.0,2.0,1.0,no,1 month,New Delhi,Perth,False,2023-12-01
Malaysia Airlines,8.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,4.0,5.0,1.0,1.81,4.0,yes,1 month,Kuala Lumpur,Tokyo,False,2023-12-01
Malaysia Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Kuala Lumpur,Singapore,False,2023-12-01
Malaysia Airlines,1.0,True,Unknown,Family Leisure,Business Class,1.0,4.0,3.0,2.0,3.0,1.81,2.0,no,1 month,Singapore,Kuala Lumpur,True,2023-12-01
Malaysia Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,2.87,2.56,1.0,2.15,1.81,2.0,no,1 month,Kuala Lumpur,Penang,True,2023-12-01
Malaysia Airlines,2.0,False,A350-900,Family Leisure,Economy Class,1.0,2.0,1.0,2.0,2.15,1.0,1.0,no,1 month,Tokyo,Kuala Lumpur ,False,2023-12-01
Malaysia Airlines,8.0,True,A350,Couple Leisure,Economy Class,4.0,4.0,4.0,4.0,2.0,1.81,4.0,yes,1 month,London,Kuala Lumpur,False,2023-12-01
Malaysia Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,3.0,5.0,5.0,yes,1 month,London ,Sydney,False,2023-12-01
Malaysia Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.0,1.0,1.0,1.0,2.0,1.0,1.0,no,1 month,Hyderabad,Melbourne,False,2023-12-01
Malaysia Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,3.0,3.0,1.0,4.0,1.81,3.0,no,1 month,Perth,Langkawi,True,2023-11-01
Malaysia Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,4.0,3.0,3.0,5.0,4.0,1.81,3.0,no,1 month,Melbourne,Kuala Lumpur,False,2023-11-01
Malaysia Airlines,6.0,True,A330-200,Solo Leisure,Economy Class,2.0,2.0,2.0,2.0,2.0,1.81,3.0,no,1 month,Perth,Kuala Lumpur,True,2023-11-01
Malaysia Airlines,8.0,True,Boeing 737,Business,Economy Class,4.0,5.0,4.0,5.0,2.15,1.81,5.0,no,1 month,Kuching,Kuala Lumpur,False,2023-11-01
Malaysia Airlines,7.0,True,Boeing 737,Business,Economy Class,4.0,5.0,4.0,5.0,2.15,1.81,4.0,yes,1 month,Kuala Lumpur,Kuching,False,2023-11-01
Malaysia Airlines,8.0,True,Boeing 737,Solo Leisure,Economy Class,4.0,5.0,4.0,5.0,2.15,1.81,5.0,no,1 month,Bangkok,Kuala Lumpur ,False,2023-11-01
Malaysia Airlines,8.0,True,A330-300,Couple Leisure,Economy Class,4.0,5.0,5.0,5.0,3.0,5.0,5.0,yes,1 month,Sydney,London,False,2023-11-01
Malaysia Airlines,5.0,False,Unknown,Family Leisure,Economy Class,1.0,4.0,1.0,3.0,3.0,1.0,2.0,no,1 month,Kuala Lumpur,Jeddah ,False,2023-11-01
Malaysia Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Johor Bahru,Kuala Lumpur ,True,2023-11-01
Malaysia Airlines,1.0,True,A330,Couple Leisure,Business Class,4.0,5.0,1.0,5.0,1.0,4.0,1.0,no,1 month,Kuala Lumpur,Taipei,False,2023-10-01
Malaysia Airlines,8.0,False,Boeing 737-800,Family Leisure,Economy Class,4.0,5.0,2.0,4.0,2.15,1.81,4.0,yes,1 month,Singapore,Kuala Lumpur,False,2023-10-01
Malaysia Airlines,1.0,False,A330,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,2.0,no,1 month,Adelaide,Bangkok,False,2023-10-01
Malaysia Airlines,2.0,False,Unknown,Couple Leisure,Economy Class,1.0,3.0,3.0,1.0,3.0,1.81,1.0,no,2-3 months,Auckland,Kuala Lumpur,False,2023-10-01
Malaysia Airlines,3.0,True,A330-300,Couple Leisure,Business Class,4.0,4.0,1.0,2.0,1.0,1.81,2.0,no,1 month,Kuala Lumpur,Melbourne,True,2023-10-01
Malaysia Airlines,3.0,True,Unknown,Solo Leisure,Economy Class,3.0,2.0,1.0,2.0,2.0,1.81,2.0,no,1 month,Sydney,Dhaka,True,2023-10-01
Malaysia Airlines,2.0,True,Unknown,Couple Leisure,Economy Class,3.0,2.0,1.0,2.0,1.0,1.81,1.0,no,1 month,Kuala Lumpur,Taipei,False,2023-10-01
Malaysia Airlines,1.0,True,Unknown,Business,Business Class,2.6,2.87,2.56,3.0,2.15,1.81,1.0,no,1 month,Bangkok,Kuala Lumpur,True,2023-09-01
Malaysia Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,2-3 months,Melbourne,Chennai,True,2023-09-01
Malaysia Airlines,4.0,True,Boeing 737,Business,Economy Class,3.0,3.0,2.0,3.0,3.0,1.81,3.0,yes,1 month,Lawas,Kota Kinabalu,False,2023-09-01
Malaysia Airlines,6.0,True,Boeing 737,Business,Economy Class,3.0,5.0,3.0,4.0,3.0,3.0,4.0,yes,1 month,Kuala Lumpur,Lawas,False,2023-09-01
Malaysia Airlines,2.0,False,A330,Family Leisure,Economy Class,3.0,4.0,2.0,1.0,1.0,1.0,3.0,no,1 month,Sydney,Kuala Lumpur,False,2023-09-01
Malaysia Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,2.0,2.0,1.0,2.0,2.0,2.0,no,1 month,Medan,Sydney,False,2023-09-01
Malaysia Airlines,7.0,True,Boeing 737,Couple Leisure,Economy Class,4.0,5.0,4.0,4.0,2.15,1.81,4.0,yes,1 month,Bangkok Suvarnabhumi,Penang,False,2023-09-01
Malaysia Airlines,4.0,True,Unknown,Solo Leisure,Economy Class,2.0,2.0,3.0,1.0,3.0,1.0,2.0,no,1 month,Doha,Kuala Lumpur ,False,2023-09-01
Malaysia Airlines,3.0,True,A330,Solo Leisure,Economy Class,2.0,2.0,1.0,1.0,2.0,1.81,1.0,no,1 month,Sydney,Kuala Lumpur,True,2023-09-01
Malaysia Airlines,2.0,True,Unknown,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,2.0,no,1 month,Auckland,Mumbai,True,2023-09-01
Malaysia Airlines,1.0,False,A330-300,Family Leisure,Business Class,3.0,4.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Delhi,Denpasar,True,2023-09-01
Malaysia Airlines,8.0,False,A350,Solo Leisure,Economy Class,3.0,5.0,4.0,4.0,3.0,1.81,4.0,yes,1 month,Kuala Lumpur,London,False,2023-08-01
Malaysia Airlines,1.0,False,A330,Business,Economy Class,4.0,4.0,4.0,4.0,3.0,1.81,4.0,no,1 month,Doha,Kuala Lumpur ,True,2023-08-01
Malaysia Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,1.0,2.0,3.0,2.0,1.81,3.0,no,1 month,Kuala Lumpur,Bali,False,2023-08-01
Malaysia Airlines,8.0,True,A350,Solo Leisure,Business Class,5.0,4.0,4.0,4.0,3.0,2.0,4.0,yes,1 month,London,Kota Kinabalu,False,2023-08-01
Malaysia Airlines,3.0,True,Unknown,Solo Leisure,Economy Class,4.0,5.0,5.0,1.0,3.0,1.0,4.0,no,1 month,Denpasar,Kuala Lumpur ,False,2023-08-01
Malaysia Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,5.0,4.0,4.0,4.0,1.81,2.0,no,1 month,Colombo,Auckland,False,2023-07-01
Malaysia Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.0,1.0,2.0,1.0,1.0,no,1 month,Osaka,Perth,True,2023-07-01
Malaysia Airlines,2.0,True,Boeing 737-800,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Singapore,Bangkok,True,2023-07-01
Malaysia Airlines,1.0,True,Unknown,Family Leisure,Economy Class,4.0,5.0,5.0,5.0,2.15,1.81,5.0,yes,1 month,Kuala Lumpur,Langkawi,False,2023-07-01
Malaysia Airlines,6.0,False,Others,Solo Leisure,Business Class,3.0,3.0,3.0,4.0,2.0,1.81,3.0,no,1 month,London,Auckland,False,2023-07-01
Malaysia Airlines,3.0,True,A330,Couple Leisure,Business Class,2.0,3.0,1.0,3.0,3.0,1.0,1.0,no,1 month,Kuala Lumpur,Sydney,False,2023-07-01
Malaysia Airlines,1.0,True,Others,Family Leisure,Economy Class,4.0,5.0,5.0,5.0,3.0,1.81,5.0,yes,1 month,Gunung Mulu National Park,Kuching,False,2023-07-01
Malaysia Airlines,8.0,True,Others,Family Leisure,Economy Class,4.0,5.0,5.0,2.0,4.0,1.81,5.0,yes,1 month,Miri,Gunung Mulu National Park,True,2023-07-01
Malaysia Airlines,5.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Bangkok,Kuala Lumpur,True,2023-07-01
Malaysia Airlines,2.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Ho Chi Minh,Jakarta,False,2023-07-01
Malaysia Airlines,1.0,True,Unknown,Business,Economy Class,1.0,1.0,2.0,1.0,1.0,1.0,2.0,no,1 month,Bangkok,Penang,True,2023-06-01
Malaysia Airlines,5.0,False,A330-200,Solo Leisure,Business Class,4.0,4.0,3.0,2.0,2.0,1.81,3.0,yes,1 month,Auckland,London,True,2023-06-01
Malaysia Airlines,2.0,False,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,3.0,no,1 month,Phuket,Denpasar,False,2023-06-01
Malaysia Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,2.0,no,1 month,Auckland,Bangkok,False,2023-05-01
Malaysia Airlines,4.0,True,Unknown,Business,Economy Class,4.0,3.0,1.0,4.0,1.0,1.81,3.0,no,1 month,Bangkok,Kuala Lumpur ,False,2023-05-01
Malaysia Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,2.0,1.0,1.0,1.0,3.0,no,+3 months,Auckland,Delhi,False,2023-05-01
Malaysia Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,3.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Perth, Kuala Lumpur,True,2023-05-01
Malaysia Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.0,2.15,1.81,1.0,no,1 month,Auckland,Kochi,False,2023-05-01
Malaysia Airlines,5.0,True,Boeing 737,Business,Economy Class,4.0,1.0,2.0,4.0,2.0,1.0,2.0,no,1 month,Jakarta,Kota Kinabalu,False,2023-05-01
Malaysia Airlines,7.0,True,A350,Couple Leisure,Business Class,4.0,5.0,4.0,4.0,3.0,1.81,5.0,yes,1 month,Kuala Lumpur,London,True,2023-05-01
Malaysia Airlines,7.0,True,Boeing 737-800,Couple Leisure,Business Class,4.0,4.0,4.0,4.0,2.15,1.81,4.0,yes,1 month,Denpasar,Kuala Lumpur,True,2023-05-01
Malaysia Airlines,8.0,True,A350,Couple Leisure,Business Class,4.0,5.0,4.0,4.0,4.0,1.81,5.0,yes,1 month,London,Kuala Lumpur,False,2023-05-01
Maldivian,5.0,False,Others,Solo Leisure,Economy Class,5.0,2.0,1.0,5.0,2.15,1.81,2.0,no,1 month,Male,Fuvahmulah,False,2023-10-01
Maldivian,5.0,False,Others,Solo Leisure,Economy Class,4.0,2.0,1.0,5.0,2.15,1.81,3.0,no,1 month,Fuvahmulah,Male ,False,2023-10-01
Maldivian,8.0,False,Others,Couple Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,3.0,yes,1 month,Malé,Khooddoo Island,False,2018-07-01
Maldivian,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,4.0,2.15,1.81,2.0,no,1 month,Male,Dharavandhoo,True,2018-01-01
Maldivian,4.0,False,Others,Business,Economy Class,3.0,4.0,2.56,1.0,2.15,1.81,2.0,no,1 month,Male,Kooddoo,True,2017-05-01
Maldivian,8.0,False,Others,Solo Leisure,Economy Class,4.0,5.0,3.0,4.0,2.15,1.81,4.0,yes,+3 months,MLE,KDM,True,2016-05-01
Malindo Air,3.0,True,Unknown,Family Leisure,Economy Class,3.0,2.0,2.56,1.0,2.15,1.81,2.0,no,1 month,Jakarta,Kuala Lumpur,False,2024-03-01
Malindo Air,1.0,False,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Kuala Lumpur,Penang,True,2023-12-01
Malindo Air,1.0,True,Unknown,Solo Leisure,Economy Class,5.0,5.0,2.56,4.0,2.15,1.81,5.0,yes,1 month,Brisbane,Denpassar,False,2023-12-01
Malindo Air,4.0,True,Boeing 737,Solo Leisure,Economy Class,2.0,2.0,2.56,1.0,2.15,1.81,3.0,no,1 month,Kuala Lumpur,Bangkok,False,2023-11-01
Malindo Air,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,+3 months,Sydney,Kathmandu,True,2023-07-01
Malindo Air,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no,+3 months,Brisbane,Kathmandu,False,2023-02-01
Malindo Air,2.0,True,Unknown,Couple Leisure,Economy Class,2.0,2.0,2.56,1.0,2.15,1.81,2.0,no,1 month,Phuket,Kuala lumpur,False,2023-02-01
Malindo Air,1.0,False,Unknown,Business,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,2.0,no,+3 months,Penang,Bangkok,True,2023-01-01
Malindo Air,4.0,True,Boeing 737,Solo Leisure,Economy Class,4.0,4.0,3.0,4.0,2.15,1.81,4.0,no,1 month,Mumbai,Kuala Lumpur,False,2023-01-01
Malindo Air,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Perth,Kuala Lumpur,False,2022-12-01
Malindo Air,1.0,True,Unknown,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Kathmandu,Perth,False,2022-11-01
Malindo Air,1.0,False,Unknown,Family Leisure,Economy Class,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Perth,Cochin,True,2022-11-01
Malindo Air,2.0,True,Unknown,Business,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Kuala Lumpur,Johor Bahru,False,2022-11-01
Malindo Air,1.0,False,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Langkawi,Subang,False,2022-07-01
Malindo Air,2.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,2-3 months,Perth,Kuala Lumpur,True,2022-06-01
Malindo Air,1.0,False,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,+3 months,Melbourne,Bali,False,2022-05-01
Malindo Air,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,Brisbane,Bali,True,2022-05-01
Malindo Air,1.0,True,Others,Solo Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,Subang,Langkawi,True,2021-11-01
Malindo Air,3.0,True,Unknown,Couple Leisure,Economy Class,3.0,3.0,2.56,3.0,2.15,1.81,3.0,no,1 month,Penang,Subang,True,2021-11-01
Malindo Air,3.0,True,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,2.0,no,+3 months,Kuala Lumpur,Kolkata,True,2021-10-01
Malindo Air,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Jakarta,Kuala Lumpur,True,2021-08-01
Malindo Air,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,Sydney,Denpasar,False,2021-07-01
Malindo Air,1.0,False,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,+3 months,Kuala Lumpur,Kathmandu,True,2021-06-01
Malindo Air,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,+3 months,Sydney,Bali,True,2021-04-01
Malindo Air,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,+3 months,Kerala,Kuala Lumpur,False,2020-11-01
Malindo Air,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Malaysia,Bangladesh,False,2020-11-01
Malindo Air,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,2-3 months,Brisbane,Denpasar,True,2020-08-01
